model,reference_date,horizon,target_end_date,target_group,output_type,output_type_id,value
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.5,186
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.55,196
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.6,205
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.65,215
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.7,226
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.75,239
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.8,253
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.85,270
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.9,292
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.95,326
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.975,354
Regular Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.99,392
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.01,44
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.025,60
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.05,76
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.1,96
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.15,112
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.2,123
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.25,135
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.3,145
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.35,156
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.4,166
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.45,176
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.5,186
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.55,196
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.6,206
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.65,217
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.7,231
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.75,245
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.8,261
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.85,279
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.9,305
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.95,344
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.975,379
Regular Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.99,418
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.01,35
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.025,51
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.05,69
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.1,89
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.15,106
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.2,119
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.25,131
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.3,142
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.35,153
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.4,164
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.45,175
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.5,186
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.55,197
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.6,209
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.65,221
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.7,235
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.75,251
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.8,269
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.85,289
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.9,317
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.95,360
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.975,397
Regular Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.99,443
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.01,50
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.025,61
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.05,73
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.1,89
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.15,102
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.2,114
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.25,125
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.3,136
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.35,147
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.4,157
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.45,169
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.5,181
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.55,193
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.6,208
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.65,224
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.7,242
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.75,263
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.8,289
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.85,322
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.9,369
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.95,456
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.975,540
Seasonal Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.99,656
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.01,58
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.025,70
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.05,83
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.1,102
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.15,116
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.2,130
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.25,142
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.3,154
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.35,165
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.4,177
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.45,190
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.5,204
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.55,218
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.6,235
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.65,253
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.7,273
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.75,296
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.8,325
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.85,361
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.9,415
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.95,506
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.975,608
Seasonal Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.99,742
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.01,65
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.025,80
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.05,95
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.1,115
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.15,131
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.2,146
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.25,160
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.3,175
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.35,189
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.4,204
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.45,218
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.5,233
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.55,249
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.6,269
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.65,288
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.7,311
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.75,337
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.8,373
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.85,413
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.9,472
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.95,582
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.975,686
Seasonal Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.99,826
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.01,74
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.025,90
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.05,107
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.1,130
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.15,148
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.2,164
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.25,182
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.3,197
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.35,212
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.4,229
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.45,245
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.5,262
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.55,281
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.6,299
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.65,324
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.7,349
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.75,380
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.8,419
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.85,465
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.9,529
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.95,645
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.975,775
Seasonal Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.99,955
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.01,82
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.025,100
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.05,118
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.1,146
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.15,166
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.2,184
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.25,203
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.3,219
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.35,235
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.4,252
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.45,270
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.5,291
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.55,312
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.6,334
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.65,360
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.7,389
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.75,424
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.8,466
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.85,525
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.9,605
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.95,733
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.975,873
Seasonal Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.99,1058
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.01,87
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.025,108
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.05,129
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.1,155
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.15,179
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.2,199
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.25,216
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.3,235
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.35,254
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.4,275
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.45,295
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.5,315
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.55,338
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.6,363
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.65,392
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.7,420
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.75,459
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.8,503
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.85,558
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.9,639
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.95,771
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.975,926
Seasonal Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.99,1127
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.01,174
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.025,201
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.05,228
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.1,267
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.15,296
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.2,320
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.25,343
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.3,367
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.35,389
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.4,409
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.45,431
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.5,455
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.55,480
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.6,504
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.65,533
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.7,564
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.75,598
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.8,641
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.85,700
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.9,778
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.95,895
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.975,1026
Seasonal Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.99,1201
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.01,196
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.025,228
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.05,260
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.1,302
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.15,335
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.2,366
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.25,393
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.3,419
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.35,447
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.4,471
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.45,499
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.5,526
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.55,553
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.6,583
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.65,615
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.7,651
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.75,696
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.8,743
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.85,802
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.9,886
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.95,1029
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.975,1170
Seasonal Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.99,1354
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.01,228
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.025,260
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.05,297
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.1,346
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.15,383
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.2,416
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.25,447
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.3,478
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.35,503
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.4,530
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.45,559
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.5,589
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.55,621
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.6,656
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.65,693
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.7,733
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.75,781
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.8,836
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.85,906
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.9,1002
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.95,1165
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.975,1331
Seasonal Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.99,1552
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.01,255
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.025,293
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.05,334
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.1,389
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.15,431
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.2,468
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.25,504
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.3,539
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.35,569
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.4,600
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.45,632
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.5,669
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.55,705
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.6,742
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.65,784
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.7,834
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.75,883
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.8,949
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.85,1027
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.9,1144
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.95,1334
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.975,1540
Seasonal Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.99,1821
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.01,278
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.025,323
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.05,370
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.1,428
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.15,477
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.2,518
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.25,554
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.3,595
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.35,630
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.4,666
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.45,707
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.5,746
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.55,785
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.6,828
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.65,875
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.7,931
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.75,988
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.8,1057
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.85,1144
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.9,1267
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.95,1473
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.975,1687
Seasonal Baseline,5/23/2026,2,6/6/2026,Overall,quantile,0.99,1957
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.01,301
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.025,347
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.05,399
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.1,468
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.15,521
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.2,565
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.25,603
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.3,643
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.35,684
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.4,724
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.45,763
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.5,802
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.55,844
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.6,890
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.65,939
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.7,992
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.75,1061
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.8,1137
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.85,1230
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.9,1353
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.95,1567
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.975,1773
Seasonal Baseline,5/23/2026,3,6/13/2026,Overall,quantile,0.99,2039
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.01,124
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.025,140
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.05,153
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.1,172
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.15,185
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.2,196
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.25,208
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.3,217
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.35,226
