model,reference_date,horizon,target_end_date,target_group,output_type,output_type_id,value
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.01,45
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.025,55
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.05,66
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.1,77
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.15,80
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.2,87
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.25,91
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.3,94
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.35,98
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.4,101
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.45,103
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.55,109
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.6,111
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.65,115
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.7,119
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.75,122
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.8,127
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.85,135
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.9,140
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.95,156
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.975,173
Regular Baseline,5/30/2026,-3,5/9/2026,Adults,quantile,0.99,191
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.01,31
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.025,41
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.05,51
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.1,63
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.15,71
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.2,77
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.25,83
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.3,88
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.35,92
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.4,97
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.45,102
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.55,111
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.6,116
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.65,121
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.7,126
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.75,132
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.8,139
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.85,148
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.9,159
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.95,180
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.975,200
Regular Baseline,5/30/2026,-2,5/16/2026,Adults,quantile,0.99,222
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.01,20
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.025,30
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.05,41
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.1,54
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.15,64
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.2,71
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.25,78
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.3,83
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.35,89
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.4,95
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.45,100
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.55,112
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.6,118
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.65,124
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.7,131
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.75,139
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.8,148
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.85,158
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.9,173
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.95,196
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.975,220
Regular Baseline,5/30/2026,-1,5/23/2026,Adults,quantile,0.99,251
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.01,14
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.025,23
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.05,34
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.1,48
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.15,58
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.2,66
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.25,74
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.3,81
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.35,87
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.4,93
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.45,100
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.55,112
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.6,120
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.65,127
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.7,136
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.75,145
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.8,155
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.85,169
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.9,186
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.95,215
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.975,244
Regular Baseline,5/30/2026,0,5/30/2026,Adults,quantile,0.99,275
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.01,10
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.025,18
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.05,27
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.1,41
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.15,52
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.2,61
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.25,69
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.3,77
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.35,85
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.4,92
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.45,98
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.55,113
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.6,121
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.65,130
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.7,140
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.75,150
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.8,162
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.85,178
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.9,199
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.95,230
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.975,259
Regular Baseline,5/30/2026,1,6/6/2026,Adults,quantile,0.99,297
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.01,5
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.025,14
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.05,24
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.1,37
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.15,48
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.2,57
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.25,66
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.3,74
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.35,82
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.4,90
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.45,98
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.55,114
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.6,124
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.65,133
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.7,143
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.75,154
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.8,168
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.85,186
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.9,209
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.95,245
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.975,282
Regular Baseline,5/30/2026,2,6/13/2026,Adults,quantile,0.99,324
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.01,3
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.025,11
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.05,21
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.1,34
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.15,45
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.2,55
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.25,64
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.3,72
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.35,80
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.4,89
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.45,97
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.5,106
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.55,115
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.6,125
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.65,135
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.7,147
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.75,160
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.8,176
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.85,195
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.9,222
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.95,262
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.975,297
Regular Baseline,5/30/2026,3,6/20/2026,Adults,quantile,0.99,346
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.01,176
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.025,191
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.05,207
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.1,228
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.15,241
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.2,250
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.25,260
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.3,266
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.35,274
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.4,280
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.45,287
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.55,297
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.6,304
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.65,310
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.7,319
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.75,326
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.8,338
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.85,347
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.9,364
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.95,391
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.975,414
Regular Baseline,5/30/2026,-3,5/9/2026,Overall,quantile,0.99,437
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.01,133
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.025,158
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.05,181
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.1,202
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.15,219
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.2,233
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.25,244
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.3,255
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.35,264
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.4,274
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.45,283
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.55,301
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.6,310
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.65,320
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.7,332
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.75,345
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.8,359
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.85,376
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.9,400
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.95,433
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.975,471
Regular Baseline,5/30/2026,-2,5/16/2026,Overall,quantile,0.99,515
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.01,106
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.025,133
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.05,158
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.1,185
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.15,204
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.2,221
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.25,234
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.3,247
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.35,259
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.4,270
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.45,281
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.55,304
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.6,317
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.65,329
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.7,343
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.75,359
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.8,377
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.85,399
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.9,425
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.95,471
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.975,514
Regular Baseline,5/30/2026,-1,5/23/2026,Overall,quantile,0.99,564
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.01,85
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.025,114
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.05,138
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.1,168
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.15,190
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.2,208
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.25,223
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.3,238
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.35,252
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.4,265
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.45,279
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.55,306
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.6,321
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.65,336
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.7,352
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.75,371
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.8,391
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.85,417
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.9,447
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.95,500
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.975,552
Regular Baseline,5/30/2026,0,5/30/2026,Overall,quantile,0.99,610
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.01,71
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.025,100
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.05,122
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.1,154
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.15,176
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.2,196
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.25,213
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.3,230
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.35,246
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.4,262
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.45,277
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.55,307
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.6,323
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.65,340
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.7,359
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.75,380
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.8,405
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.85,431
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.9,470
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.95,529
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.975,591
Regular Baseline,5/30/2026,1,6/6/2026,Overall,quantile,0.99,651
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.01,59
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.025,86
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.05,111
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.1,142
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.15,167
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.2,189
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.25,208
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.3,226
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.35,244
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.4,261
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.45,276
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.55,310
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.6,328
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.65,347
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.7,367
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.75,390
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.8,416
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.85,448
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.9,491
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.95,556
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.975,621
Regular Baseline,5/30/2026,2,6/13/2026,Overall,quantile,0.99,701
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.01,45
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.025,72
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.05,100
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.1,133
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.15,159
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.2,182
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.25,203
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.3,221
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.35,239
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.4,256
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.45,274
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.5,292
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.55,310
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.6,328
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.65,349
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.7,372
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.75,395
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.8,425
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.85,460
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.9,506
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.95,579
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.975,644
Regular Baseline,5/30/2026,3,6/20/2026,Overall,quantile,0.99,729
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.01,113
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.025,122
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.05,133
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.1,141
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.15,148
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.2,157
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.25,164
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.3,170
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.35,173
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.4,177
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.45,182
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.5,186
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.55,190
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.6,196
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.65,200
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.7,203
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.75,210
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.8,218
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.85,228
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.9,237
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.95,248
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.975,264
Regular Baseline,5/30/2026,-3,5/9/2026,Pediatrics,quantile,0.99,276
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.01,84
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.025,97
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.05,110
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.1,127
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.15,137
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.2,145
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.25,153
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.3,161
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.35,168
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.4,174
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.45,180
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.5,186
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.55,193
Regular Baseline,5/30/2026,-2,5/16/2026,Pediatrics,quantile,0.6,200
