model,reference_date,horizon,target_end_date,target_group,output_type,output_type_id,value
Regular Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.95,168
Regular Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.975,187
Regular Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.99,208
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.01,15
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.025,27
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.05,37
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.1,47
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.15,56
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.2,63
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.25,70
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.3,76
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.35,81
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.4,87
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.45,92
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.5,97
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.55,103
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.6,108
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.65,115
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.7,122
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.75,129
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.8,138
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.85,148
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.9,164
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.95,189
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.975,214
Regular Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.99,247
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.01,10
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.025,19
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.05,29
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.1,41
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.15,51
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.2,59
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.25,65
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.3,72
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.35,79
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.4,85
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.45,91
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.5,97
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.55,104
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.6,111
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.65,118
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.7,126
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.75,135
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.8,146
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.85,158
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.9,176
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.95,207
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.975,236
Regular Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.99,274
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.01,5
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.025,13
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.05,22
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.1,35
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.15,45
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.2,54
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.25,61
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.3,69
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.35,76
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.4,82
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.45,90
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.5,97
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.55,104
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.6,112
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.65,120
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.7,129
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.75,139
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.8,151
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.85,165
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.9,185
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.95,219
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.975,252
Regular Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.99,286
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.01,3
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.025,10
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.05,18
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.1,32
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.15,42
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.2,51
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.25,59
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.3,66
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.35,74
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.4,82
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.45,90
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.5,97
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.55,105
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.6,114
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.65,122
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.7,132
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.75,144
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.8,158
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.85,174
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.9,196
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.95,232
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.975,267
Regular Baseline,5/16/2026,2,5/30/2026,Adults,quantile,0.99,313
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.01,1
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.025,7
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.05,15
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.1,28
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.15,38
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.2,48
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.25,56
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.3,64
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.35,72
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.4,80
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.45,89
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.5,97
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.55,106
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.6,115
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.65,125
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.7,136
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.75,149
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.8,163
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.85,181
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.9,204
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.95,246
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.975,285
Regular Baseline,5/16/2026,3,6/6/2026,Adults,quantile,0.99,333
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.01,161
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.025,175
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.05,190
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.1,210
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.15,223
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.2,230
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.25,241
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.3,246
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.35,255
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.4,260
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.45,267
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.55,277
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.6,284
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.65,290
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.7,299
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.75,305
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.8,317
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.85,326
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.9,341
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.95,368
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.975,390
Regular Baseline,5/16/2026,-3,4/25/2026,Overall,quantile,0.99,412
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.01,120
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.025,143
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.05,163
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.1,185
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.15,202
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.2,215
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.25,226
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.3,236
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.35,244
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.4,254
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.45,263
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.55,281
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.6,290
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.65,301
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.7,311
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.75,323
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.8,336
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.85,353
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.9,375
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.95,412
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.975,445
Regular Baseline,5/16/2026,-2,5/2/2026,Overall,quantile,0.99,488
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.01,94
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.025,120
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.05,140
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.1,166
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.15,186
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.2,202
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.25,214
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.3,227
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.35,238
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.4,250
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.45,261
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.55,283
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.6,295
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.65,307
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.7,321
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.75,335
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.8,353
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.85,373
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.9,400
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.95,448
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.975,487
Regular Baseline,5/16/2026,-1,5/9/2026,Overall,quantile,0.99,546
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.01,75
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.025,101
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.05,123
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.1,152
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.15,174
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.2,191
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.25,206
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.3,220
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.35,233
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.4,246
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.45,259
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.55,285
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.6,298
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.65,313
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.7,328
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.75,347
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.8,368
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.85,395
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.9,426
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.95,479
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.975,530
Regular Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.99,589
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.01,63
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.025,86
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.05,108
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.1,140
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.15,160
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.2,180
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.25,196
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.3,212
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.35,228
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.4,242
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.45,257
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.55,286
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.6,302
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.65,319
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.7,337
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.75,357
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.8,379
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.85,410
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.9,447
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.95,505
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.975,562
Regular Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.99,633
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.01,49
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.025,73
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.05,98
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.1,129
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.15,152
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.2,172
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.25,191
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.3,209
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.35,224
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.4,240
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.45,256
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.55,289
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.6,305
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.65,324
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.7,344
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.75,367
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.8,393
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.85,424
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.9,466
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.95,529
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.975,593
Regular Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.99,683
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.01,35
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.025,62
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.05,88
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.1,119
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.15,143
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.2,165
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.25,185
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.3,202
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.35,221
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.4,238
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.45,255
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.5,272
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.55,289
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.6,309
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.65,328
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.7,351
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.75,374
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.8,404
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.85,437
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.9,481
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.95,552
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.975,623
Regular Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.99,701
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.01,105
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.025,113
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.05,124
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.1,132
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.15,138
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.2,147
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.25,152
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.3,159
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.35,162
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.4,166
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.45,171
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.5,175
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.55,179
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.6,184
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.65,188
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.7,191
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.75,199
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.8,206
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.85,216
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.9,224
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.95,235
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.975,251
Regular Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.99,263
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.01,77
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.025,89
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.05,101
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.1,117
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.15,127
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.2,135
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.25,143
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.3,150
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.35,157
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.4,163
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.45,169
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.5,175
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.55,182
Regular Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.6,188
